ID_CULTIVO,VIVEIRO,ORDEM,DIAS,RACAO_ACUM,RACAO_ACUM_POR_PL,DENSIDADE_PL_M2,SUP_05,TEMP_05,PH_05,SAL_14,PESO
V12B2_C4,12B2,14,14.0,18.9,0.0014,11.07,5.8,26.7,7.6,29.0,1.2
V12B2_C4,12B2,21,21.0,28.4,0.0021037037037037036,11.07,5.3,26.3,7.6,30.0,1.6
V12B2_C4,12B2,28,28.0,35.4,0.002622222222222222,11.07,6.1,25.4,7.6,28.0,2.3
V12B2_C4,12B2,35,35.0,46.4,0.003437037037037037,11.07,5.0,26.5,7.6,30.0,3.0
V12B2_C4,12B2,42,42.0,60.4,0.004474074074074074,11.07,5.3,26.2,7.6,30.0,3.8
V12B2_C4,12B2,49,49.0,74.4,0.005511111111111112,11.07,5.4,25.5,7.6,30.0,4.7
V12B2_C4,12B2,56,56.0,88.4,0.006548148148148148,11.07,5.4,26.9,7.6,28.0,5.6
V12B2_C4,12B2,63,63.0,102.4,0.007585185185185185,11.07,5.0,27.2,7.6,29.0,6.1
V12B2_C4,12B2,70,70.0,116.4,0.008622222222222222,11.07,5.1,26.8,7.6,30.0,7.1
V12B2_C4,12B2,77,77.0,136.4,0.010103703703703703,11.07,5.0,26.1,7.6,30.0,7.5
V12B2_C4,12B2,84,84.0,153.4,0.011362962962962964,11.07,4.0,26.8,7.6,30.0,8.8
V12B2_C4,12B2,91,91.0,167.4,0.0124,11.07,5.5,27.5,7.6,30.0,9.8
V12B2_C4,12B2,98,98.0,186.4,0.013807407407407407,11.07,5.7,26.8,7.6,32.0,11.0
V12B2_C5,12B2,28,3.0,1.5,0.00015,8.2,6.0,27.7,8.0,35.0,3.0
V12B2_C5,12B2,35,10.0,7.5,0.00075,8.2,6.5,27.1,8.0,36.0,5.0
V12B2_C5,12B2,42,17.0,17.0,0.0017,8.2,6.5,28.4,8.0,38.0,7.0
V12B2_C5,12B2,49,24.0,25.0,0.0025,8.2,6.3,27.2,8.0,39.0,9.0
V12B2_C5,12B2,56,31.0,34.0,0.0034,8.2,5.0,28.3,8.3,31.0,10.0
V12B2_C5,12B2,63,38.0,41.0,0.0041,8.2,6.3,27.6,8.3,33.0,10.0
V12B2_C5,12B2,70,45.0,48.0,0.0048,8.2,6.0,27.8,8.3,32.0,12.8
V12B2_C5,12B2,77,52.0,62.0,0.0062,8.2,6.0,27.9,8.3,31.0,12.8
V12B2_C5,12B2,84,59.0,76.0,0.0076,8.2,5.7,28.4,8.3,33.0,13.4
V12B2_C6,12B2,42,12.0,11.0,0.00055,16.39,6.8,27.6,8.7,28.0,1.0
V12B2_C6,12B2,49,19.0,17.0,0.00085,16.39,6.6,28.9,8.2,25.0,1.2
V12B2_C6,12B2,56,26.0,30.0,0.0015,16.39,6.4,28.1,8.2,22.0,2.0
V12B2_C6,12B2,63,33.0,44.0,0.0022,16.39,3.4,29.1,8.2,20.0,2.6
V12B2_C6,12B2,77,47.0,84.0,0.0042,16.39,2.7,27.7,8.1,21.0,4.3
V12B2_C6,12B2,84,54.0,105.0,0.00525,16.39,,,,22.0,5.4
V12B2_C6,12B2,91,61.0,126.0,0.0063,16.39,,,,,6.2
V12B2_C6,12B2,98,68.0,147.0,0.00735,16.39,,,,,7.5
V12B2_C6,12B2,105,75.0,167.0,0.00835,16.39,5.5,27.9,8.1,18.0,8.3
V12B2_C6,12B2,112,82.0,188.0,0.0094,16.39,5.0,28.6,8.1,16.0,8.7
V12B2_C6,12B2,119,89.0,213.0,0.01065,16.39,6.0,28.9,8.1,18.0,9.4
V12B2_C7,12B2,35,12.0,8.0,0.0008,8.2,5.2,27.5,,15.0,1.2
V12B2_C7,12B2,42,19.0,15.0,0.0015,8.2,5.3,27.6,,6.0,2.4
V12B2_C7,12B2,49,26.0,24.0,0.0024,8.2,5.3,25.9,,3.0,2.8
V12B2_C7,12B2,56,33.0,38.0,0.0038,8.2,6.0,25.3,8.6,5.0,3.4
V12B2_C7,12B2,63,40.0,52.5,0.00525,8.2,5.8,26.2,8.6,4.0,3.4
V12B2_C7,12B2,70,47.0,68.0,0.0068,8.2,6.5,25.9,8.6,5.0,4.3
V12B2_C7,12B2,77,54.0,95.0,0.0095,8.2,6.2,26.6,8.6,,4.3
V12B2_C7,12B2,84,61.0,130.0,0.013,8.2,6.6,25.8,8.5,,5.5
V12B2_C7,12B2,91,68.0,174.0,0.0174,8.2,6.0,26.0,8.5,5.0,7.0
V12B2_C7,12B2,98,75.0,224.0,0.0224,8.2,6.3,26.0,8.5,4.0,9.0
V12B2_C7,12B2,105,82.0,286.0,0.0286,8.2,5.1,26.8,8.6,7.0,10.5
V12B2_C7,12B2,112,89.0,373.0,0.0373,8.2,5.9,26.8,8.5,6.0,12.5
V12B2_C7,12B2,119,96.0,470.0,0.047,8.2,5.3,26.5,8.0,10.0,15.0
V12B2_C7,12B2,126,103.0,586.0,0.0586,8.2,4.4,26.3,8.0,10.0,15.0
V12B2_C7,12B2,133,110.0,712.0,0.0712,8.2,5.7,26.7,8.4,3.0,15.2
V12B2_C7,12B2,140,117.0,838.0,0.0838,8.2,6.0,27.1,8.3,7.0,18.0
V12B2_C7,12B2,147,124.0,974.0,0.0974,8.2,5.2,27.2,8.3,8.0,19.0
V12B2_C7,12B2,154,131.0,1121.0,0.1121,8.2,5.9,27.3,8.3,10.0,23.0
V12B2_C7,12B2,161,138.0,1278.0,0.1278,8.2,5.3,26.5,8.3,8.0,25.0
V12B2_C7,12B2,168,145.0,1439.0,0.1439,8.2,5.7,27.0,8.3,2.0,28.0
V12B2_C7,12B2,182,159.0,1785.0,0.1785,8.2,5.5,27.5,8.8,5.0,32.0
V12B2_C8,12B2,7,5.0,265.0,0.025238095238095237,8.61,5.5,28.7,8.3,17.0,6.2
V12B2_C8,12B2,14,12.0,347.0,0.03304761904761905,8.61,5.6,27.9,8.1,3.0,6.2
V12B2_C8,12B2,49,47.0,959.0,0.09133333333333334,8.61,5.1,28.1,8.1,1.0,9.6
V12B2_C8,12B2,77,75.0,1799.0,0.17133333333333334,8.61,4.7,27.9,8.1,2.0,15.0
V12B2_C8,12B2,84,82.0,2056.0,0.19580952380952382,8.61,4.8,28.0,8.1,10.0,17.0
V12B2_C8,12B2,91,89.0,2336.0,0.22247619047619047,8.61,,,,5.0,18.5
V12B2_C8,12B2,98,96.0,2616.0,0.24914285714285714,8.61,4.5,28.8,8.1,10.0,20.0
V12B2_C8,12B2,105,103.0,2876.0,0.27390476190476193,8.61,4.7,28.3,8.1,5.0,22.0
V12B3_C1,12B3,28,21.0,28.0,0.0005656565656565656,13.87,7.5,27.4,7.9,16.0,1.2
V12B3_C1,12B3,35,28.0,44.0,0.0008888888888888889,13.87,5.8,26.0,7.9,18.0,2.0
V12B3_C1,12B3,42,35.0,65.0,0.0013131313131313131,13.87,5.7,25.5,7.9,20.0,2.4
V12B3_C1,12B3,49,42.0,86.0,0.0017373737373737373,13.87,5.6,26.1,7.9,,3.3
V12B3_C1,12B3,56,49.0,112.0,0.0022626262626262625,13.87,6.3,26.1,7.9,21.0,3.6
V12B3_C1,12B3,63,56.0,147.0,0.00296969696969697,13.87,5.8,26.1,7.9,21.0,4.8
V12B3_C1,12B3,70,63.0,182.0,0.0036767676767676767,13.87,5.9,25.8,7.9,22.0,6.0
V12B3_C1,12B3,77,70.0,217.0,0.004383838383838384,13.87,5.7,25.9,7.9,21.0,7.0
V12B3_C1,12B3,84,77.0,252.0,0.005090909090909091,13.87,6.1,25.7,7.9,24.0,9.0
V12B3_C1,12B3,91,84.0,288.0,0.005818181818181818,13.87,6.3,26.3,7.9,25.0,10.4
V12B3_C1,12B3,98,91.0,328.0,0.006626262626262626,13.87,6.1,27.3,7.9,30.0,12.0
V12B3_C1,12B3,105,98.0,370.0,0.007474747474747475,13.87,6.0,27.5,7.9,30.0,13.3
V12B3_C1,12B3,112,105.0,417.0,0.008424242424242424,13.87,6.4,26.9,7.9,31.0,14.3
V12B3_C1,12B3,119,112.0,466.0,0.009414141414141415,13.87,6.0,27.5,7.9,30.0,15.3
V12B3_C1,12B3,126,119.0,517.0,0.010444444444444444,13.87,5.9,27.0,7.9,33.0,16.3
V12B3_C2,12B3,42,25.0,66.0,0.0012,15.41,5.5,27.9,8.6,38.0,2.1
V12B3_C2,12B3,49,32.0,105.0,0.0019090909090909091,15.41,5.8,27.3,8.6,38.0,3.0
V12B3_C2,12B3,56,39.0,133.0,0.002418181818181818,15.41,5.5,28.7,8.6,38.0,3.0
V12B3_C2,12B3,63,46.0,173.0,0.0031454545454545455,15.41,6.0,28.0,8.6,38.0,3.7
V12B3_C2,12B3,70,53.0,219.0,0.003981818181818182,15.41,5.6,27.8,8.6,40.0,4.9
V12B3_C2,12B3,77,60.0,262.0,0.004763636363636364,15.41,5.6,28.6,8.6,40.0,6.0
V12B3_C2,12B3,84,67.0,310.0,0.005636363636363636,15.41,5.4,28.0,8.6,39.0,7.2
V12B3_C2,12B3,91,74.0,366.0,0.006654545454545455,15.41,5.3,28.3,8.6,40.0,8.5
V12B3_C2,12B3,98,81.0,422.0,0.007672727272727273,15.41,5.0,29.0,8.6,39.0,9.0
V12B3_C2,12B3,105,88.0,483.0,0.008781818181818182,15.41,5.0,28.2,8.4,40.0,9.6
V12B3_C2,12B3,112,95.0,546.0,0.009927272727272727,15.41,5.4,29.2,8.4,40.0,11.0
V12B3_C2,12B3,119,102.0,615.0,0.011181818181818182,15.41,5.0,29.0,8.4,40.0,12.0
V12B3_C2,12B3,126,109.0,692.0,0.012581818181818182,15.41,3.7,28.3,7.6,39.0,14.0
V12B3_C2,12B3,133,116.0,768.0,0.013963636363636364,15.41,5.0,29.1,7.6,38.0,15.5
V12B3_C2,12B3,140,123.0,859.0,0.015618181818181818,15.41,5.2,28.5,7.6,38.0,16.5
V12B3_C2,12B3,147,130.0,940.0,0.01709090909090909,15.41,5.1,29.1,7.6,36.0,18.1
V12B3_C3,12B3,14,6.0,,,23.81,5.1,29.4,7.8,28.0,2.8
V12B3_C3,12B3,21,13.0,43.0,0.0005058823529411764,23.81,5.7,29.6,7.8,,5.0
V12B3_C3,12B3,28,20.0,63.0,0.0007411764705882353,23.81,6.5,29.4,7.8,26.0,7.5
V12B3_C3,12B3,35,27.0,84.0,0.000988235294117647,23.81,5.6,29.2,7.8,,9.7
V12B3_C3,12B3,42,34.0,112.0,0.0013176470588235295,23.81,5.6,29.3,7.8,28.0,12.0
V12B3_C3,12B3,49,41.0,150.0,0.0017647058823529412,23.81,4.7,29.4,7.8,29.0,14.5
V12B3_C3,12B3,56,48.0,190.0,0.002235294117647059,23.81,5.4,28.6,7.8,,17.0
V12B3_C3,12B3,63,55.0,229.0,0.0026941176470588234,23.81,5.4,28.9,7.9,30.0,19.7
V12B3_C3,12B3,70,62.0,270.0,0.003176470588235294,23.81,5.1,28.5,7.9,32.0,22.0
V12B3_C3,12B3,77,70.0,312.0,0.0036705882352941178,23.81,5.1,28.3,7.9,30.0,23.5
V12B3_C3,12B3,84,77.0,319.0,0.0037529411764705882,23.81,5.3,27.8,7.8,30.0,25.6
V12B3_C3,12B3,91,84.0,354.0,0.004164705882352941,23.81,5.5,27.1,7.9,31.0,26.5
V12B3_C5,12B3,28,12.0,27.5,0.0003353658536585366,22.97,6.0,26.1,8.1,30.0,1.2
V12B3_C5,12B3,35,19.0,45.0,0.0005487804878048781,22.97,6.1,27.1,8.1,22.0,1.6
V12B3_C5,12B3,42,26.0,66.0,0.0008048780487804878,22.97,5.6,27.9,8.1,19.0,1.7
V12B3_C5,12B3,49,33.0,90.0,0.0010975609756097562,22.97,5.4,27.3,8.1,16.0,1.8
V12B3_C5,12B3,56,40.0,125.0,0.001524390243902439,22.97,5.7,26.7,8.1,15.0,2.2
V12B3_C5,12B3,63,47.0,182.0,0.002219512195121951,22.97,5.4,26.9,8.1,13.0,3.1
V12B3_C5,12B3,70,54.0,245.0,0.0029878048780487805,22.97,5.6,27.5,8.1,12.0,4.2
V12B3_C5,12B3,77,61.0,308.0,0.0037560975609756096,22.97,5.3,26.9,8.1,11.0,5.0
V12B3_C5,12B3,84,68.0,371.0,0.004524390243902439,22.97,4.7,27.6,8.1,12.0,5.5
V12B3_C5,12B3,91,75.0,434.0,0.005292682926829269,22.97,5.2,26.9,8.1,8.0,6.1
V12B3_C5,12B3,98,82.0,497.0,0.006060975609756098,22.97,5.0,27.7,8.1,9.0,8.0
V12B3_C5,12B3,105,89.0,551.0,0.006719512195121951,22.97,4.1,26.9,8.1,8.0,8.7
V12B3_C5,12B3,112,96.0,719.0,0.00876829268292683,22.97,2.6,27.7,8.1,10.0,10.2
V12B3_C5,12B3,126,110.0,1194.0,0.014560975609756098,22.97,5.2,28.5,8.1,11.0,11.0
V12B3_C5,12B3,133,117.0,1537.0,0.01874390243902439,22.97,4.5,27.6,8.1,13.0,12.3
V12B3_C5,12B3,140,124.0,1937.0,0.023621951219512195,22.97,4.6,28.6,8.3,11.0,14.0
V12B3_C5,12B3,147,131.0,2392.0,0.029170731707317075,22.97,5.1,27.9,8.3,12.0,16.5
V12B3_C5,12B3,154,138.0,2891.0,0.035256097560975606,22.97,5.1,28.0,8.3,14.0,18.0
V12B3_C5,12B3,161,145.0,3383.0,0.04125609756097561,22.97,3.4,28.3,8.3,12.0,21.0
V12B3_C5,12B3,168,152.0,3921.0,0.04781707317073171,22.97,2.3,29.4,8.3,13.0,22.5
V12B3_C5,12B3,175,159.0,4493.0,0.05479268292682927,22.97,4.0,29.2,,10.0,24.5
V12B3_C5,12B3,182,166.0,5113.0,0.062353658536585366,22.97,,,,10.0,25.0
V12B3_C5,12B3,189,173.0,5743.0,0.07003658536585367,22.97,3.4,28.7,8.6,10.0,25.0
V12B3_C5,12B3,196,180.0,6358.0,0.07753658536585366,22.97,,,,14.0,25.5
V12B3_C5,12B3,203,187.0,7008.0,0.08546341463414635,22.97,3.8,27.6,8.3,10.0,26.2
V12B3_C5,12B3,210,194.0,7708.0,0.094,22.97,2.9,27.8,8.3,12.0,27.0
V12B3_C5,12B3,224,208.0,8937.0,0.10898780487804878,22.97,4.6,27.9,8.3,12.0,30.0
V12B3_C5,12B3,231,215.0,9602.0,0.11709756097560976,22.97,4.1,29.3,8.3,10.0,33.0
V12B3_C5,12B3,238,222.0,10302.0,0.12563414634146342,22.97,4.4,28.8,8.3,30.0,36.0
V12B3_C6,12B3,21,14.0,270.0,0.07161803713527852,1.06,4.8,28.1,8.1,14.0,2.8
V12B3_C6,12B3,28,21.0,439.0,0.11644562334217506,1.06,4.5,28.4,8.1,9.0,3.2
V12B3_C6,12B3,35,28.0,630.0,0.16710875331564987,1.06,4.6,29.1,8.1,5.0,3.2
V12B3_C6,12B3,42,35.0,838.0,0.2222811671087533,1.06,4.5,28.3,8.1,5.0,3.6
V12B3_C6,12B3,49,42.0,1098.0,0.2912466843501326,1.06,3.9,27.5,8.1,,4.0
V12B3_C6,12B3,56,49.0,1401.0,0.3716180371352785,1.06,5.0,27.4,8.1,6.0,4.5
V12B3_C6,12B3,63,56.0,1741.0,0.46180371352785143,1.06,4.2,27.8,,4.0,5.0
V12B3_C6,12B3,70,63.0,2071.0,0.5493368700265252,1.06,4.6,27.7,8.4,2.0,5.5
V12B3_C6,12B3,77,70.0,2376.0,0.6302387267904509,1.06,4.8,26.9,8.4,2.0,6.0
V12B3_C6,12B3,91,84.0,3101.0,0.8225464190981432,1.06,4.5,27.5,,2.0,6.8
V12B3_C6,12B3,98,91.0,3486.0,0.9246684350132626,1.06,4.0,26.3,,2.0,7.4
V12B3_C6,12B3,105,98.0,3897.0,1.03368700265252,1.06,4.3,25.6,8.8,5.0,8.6
V12B3_C6,12B3,112,105.0,4311.0,1.143501326259947,1.06,4.0,25.9,8.8,5.0,10.1
V12B3_C6,12B3,126,119.0,5083.0,1.3482758620689654,1.06,3.4,26.3,8.8,,12.5
V12B3_C7,12B3,21,6.0,243.0,0.00972,7.0,5.6,25.6,8.6,20.0,10.0
V12B3_C7,12B3,28,13.0,286.0,0.01144,7.0,4.8,26.3,8.6,20.0,11.5
V12B3_C7,12B3,35,20.0,335.0,0.0134,7.0,5.0,26.0,8.5,20.0,13.1
V12B3_C7,12B3,42,27.0,384.0,0.01536,7.0,5.8,26.0,8.5,20.0,14.1
V12B3_C7,12B3,49,34.0,433.0,0.01732,7.0,5.1,26.0,8.5,20.0,14.5
V12B3_C8,12B3,35,31.0,357.0,0.07933333333333334,1.26,5.0,27.1,8.2,2.0,2.2
V12B3_C8,12B3,49,45.0,720.0,0.16,1.26,5.1,27.7,8.9,7.0,2.7
V12B3_C8,12B3,63,59.0,1236.0,0.27466666666666667,1.26,5.0,27.1,8.9,7.0,3.6
V12B3_C8,12B3,70,66.0,1563.0,0.3473333333333333,1.26,5.2,28.0,8.0,,4.0
V12B3_C8,12B3,77,73.0,1903.0,0.42288888888888887,1.26,4.7,28.2,8.1,4.0,4.6
V12B3_C8,12B3,84,80.0,2264.0,0.5031111111111111,1.26,4.2,27.9,8.1,5.0,5.2
V12B3_C8,12B3,119,115.0,4455.0,0.99,1.26,2.8,28.5,8.2,4.0,9.5
V12B3_C9,12B3,77,40.0,860.0,0.2388888888888889,1.01,3.4,27.5,,7.0,4.2
V12B3_C9,12B3,84,47.0,1205.0,0.3347222222222222,1.01,3.3,27.4,,12.0,6.0
V12B3_C9,12B3,98,61.0,1620.0,0.45,1.01,3.1,27.6,,10.0,8.3
V12B4_C1,12B4,35,22.0,81.0,0.0004909090909090909,18.03,5.8,27.5,7.9,30.0,1.4
V12B4_C1,12B4,42,29.0,116.0,0.000703030303030303,18.03,6.0,26.9,7.9,32.0,2.0
V12B4_C1,12B4,49,36.0,157.0,0.0009515151515151516,18.03,6.2,27.5,7.9,32.0,2.6
V12B4_C1,12B4,56,43.0,222.0,0.0013454545454545455,18.03,6.0,26.9,7.9,33.0,2.7
V12B4_C1,12B4,63,50.0,319.0,0.0019333333333333333,18.03,6.1,27.1,7.9,34.0,3.6
V12B4_C1,12B4,70,57.0,424.0,0.0025696969696969696,18.03,6.5,27.7,7.9,35.0,5.4
V12B4_C1,12B4,77,64.0,529.0,0.003206060606060606,18.03,5.5,28.3,7.9,35.0,6.5
V12B4_C1,12B4,84,71.0,644.0,0.003903030303030303,18.03,5.8,28.2,8.0,35.0,7.2
V12B4_C1,12B4,91,78.0,764.0,0.004630303030303031,18.03,5.6,27.7,8.0,38.0,8.5
V12B4_C1,12B4,98,85.0,903.0,0.005472727272727272,18.03,5.4,27.9,8.0,37.0,10.2
V12B4_C1,12B4,105,92.0,1042.0,0.006315151515151515,18.03,5.0,27.3,8.0,38.0,11.5
V12B4_C1,12B4,112,99.0,1220.0,0.007393939393939394,18.03,4.6,28.7,8.0,37.0,11.5
V12B4_C1,12B4,119,106.0,1426.0,0.008642424242424243,18.03,5.4,28.0,8.0,38.0,14.2
V12B4_C1,12B4,126,113.0,1596.0,0.009672727272727272,18.03,5.1,27.7,8.0,40.0,16.0
V12B4_C1,12B4,133,120.0,1754.0,0.01063030303030303,18.03,5.5,28.6,8.0,38.0,16.8
V12B4_C2,12B4,35,20.0,72.0,0.0005142857142857143,15.3,5.9,29.0,8.0,40.0,1.4
V12B4_C2,12B4,42,27.0,120.0,0.0008571428571428571,15.3,4.7,28.3,7.8,40.0,2.3
V12B4_C2,12B4,49,34.0,180.0,0.0012857142857142856,15.3,5.6,28.9,7.8,40.0,4.0
V12B4_C2,12B4,56,41.0,280.0,0.002,15.3,5.6,28.4,7.9,37.0,4.2
V12B4_C2,12B4,63,48.0,408.0,0.0029142857142857143,15.3,5.4,29.1,7.9,36.0,5.8
V12B4_C2,12B4,70,55.0,548.0,0.003914285714285714,15.3,5.5,27.9,7.9,34.0,7.0
V12B4_C2,12B4,77,62.0,690.0,0.004928571428571429,15.3,5.3,29.4,7.9,28.0,8.2
V12B4_C2,12B4,84,69.0,830.0,0.005928571428571429,15.3,4.9,29.6,7.9,,9.2
V12B4_C2,12B4,91,76.0,965.0,0.006892857142857143,15.3,5.5,29.4,7.9,26.0,10.5
V12B4_C2,12B4,98,83.0,1110.0,0.007928571428571429,15.3,4.7,29.2,7.9,,11.2
V12B4_C2,12B4,105,90.0,1285.0,0.009178571428571428,15.3,5.3,29.3,7.9,28.0,12.5
V12B4_C2,12B4,112,97.0,1460.0,0.01042857142857143,15.3,4.9,29.4,7.9,28.0,13.7
V12B4_C2,12B4,119,104.0,1637.0,0.011692857142857142,15.3,5.2,28.8,7.9,,14.9
V12B4_C2,12B4,126,111.0,1837.0,0.013121428571428572,15.3,5.1,28.9,7.9,30.0,15.8
V12B4_C2,12B4,133,118.0,2047.0,0.014621428571428572,15.3,5.3,28.5,7.9,32.0,17.0
V12B4_C2,12B4,140,125.0,2257.0,0.01612142857142857,15.3,5.1,28.3,7.9,30.0,18.5
V12B4_C2,12B4,147,132.0,2467.0,0.017621428571428573,15.3,5.0,27.8,7.9,34.0,20.1
V12B4_C2,12B4,154,139.0,2677.0,0.01912142857142857,15.3,5.3,27.0,7.9,32.0,21.5
V12B4_C2,12B4,161,146.0,2887.0,0.020621428571428572,15.3,4.8,27.2,7.9,32.0,22.5
V12B4_C2,12B4,168,153.0,3097.0,0.022121428571428573,15.3,4.1,26.7,7.9,30.0,24.0
V12B4_C2,12B4,175,160.0,3307.0,0.02362142857142857,15.3,4.1,27.1,7.9,30.0,25.0
V12B4_C3,12B4,7,5.0,36.0,0.00029508196721311476,13.33,5.6,26.0,7.8,30.0,3.6
V12B4_C3,12B4,14,12.0,134.0,0.0010983606557377049,13.33,5.0,26.7,7.8,30.0,2.1
V12B4_C3,12B4,21,19.0,223.0,0.0018278688524590164,13.33,5.5,26.7,7.8,30.0,4.8
V12B4_C3,12B4,28,26.0,336.0,0.002754098360655738,13.33,5.9,26.1,7.8,30.0,6.5
V12B4_C3,12B4,35,33.0,459.0,0.003762295081967213,13.33,5.4,26.9,7.9,28.0,7.0
V12B4_C3,12B4,42,40.0,595.0,0.004877049180327869,13.33,5.2,28.0,7.9,30.0,8.0
V12B4_C3,12B4,49,47.0,760.0,0.006229508196721312,13.33,5.2,27.3,7.9,30.0,8.7
V12B4_C3,12B4,56,54.0,935.0,0.007663934426229508,13.33,5.2,26.7,7.9,30.0,10.0
V12B4_C3,12B4,63,61.0,1127.0,0.009237704918032786,13.33,5.2,27.0,7.9,31.0,11.5
V12B4_C3,12B4,70,68.0,1351.0,0.011073770491803279,13.33,4.6,27.9,7.9,30.0,13.0
V12B4_C3,12B4,77,75.0,1575.0,0.012909836065573771,13.33,5.0,27.0,7.9,30.0,13.0
V12B4_C4,12B4,49,27.0,112.0,0.0006222222222222223,19.67,5.6,27.9,8.1,36.0,1.8
V12B4_C4,12B4,56,34.0,172.0,0.0009555555555555555,19.67,5.0,28.6,8.3,33.0,2.8
V12B4_C4,12B4,63,41.0,266.0,0.0014777777777777777,19.67,5.7,28.0,8.3,33.0,3.6
V12B4_C4,12B4,70,48.0,402.0,0.0022333333333333333,19.67,5.4,28.0,8.3,33.0,4.7
V12B4_C4,12B4,77,55.0,557.0,0.0030944444444444444,19.67,5.1,29.4,8.3,35.0,5.3
V12B4_C4,12B4,84,62.0,707.0,0.003927777777777777,19.67,5.0,29.5,8.3,30.0,6.3
V12B4_C4,12B4,91,69.0,872.0,0.004844444444444445,19.67,5.5,29.7,,31.0,7.3
V12B4_C4,12B4,98,76.0,1050.0,0.005833333333333334,19.67,,,,30.0,8.8
V12B4_C4,12B4,105,83.0,1230.0,0.006833333333333334,19.67,4.1,28.9,8.6,33.0,10.0
V12B4_C4,12B4,112,90.0,1426.0,0.007922222222222223,19.67,,,,30.0,11.0
V12B4_C4,12B4,119,97.0,1646.0,0.009144444444444445,19.67,5.2,28.0,8.7,28.0,12.5
V12B4_C4,12B4,126,104.0,1856.0,0.010311111111111111,19.67,4.5,28.0,8.7,25.0,14.0
V12B4_C4,12B4,133,111.0,2075.0,0.011527777777777777,19.67,3.9,29.2,8.7,25.0,15.5
V12B4_C4,12B4,140,118.0,2306.0,0.012811111111111112,19.67,4.0,28.9,8.7,27.0,16.0
V12B4_C4,12B4,147,125.0,2530.0,0.014055555555555556,19.67,4.0,30.0,8.7,23.0,18.4
V12B4_C6,12B4,21,19.0,75.0,0.00039473684210526315,20.76,5.1,28.6,8.3,20.0,1.3
V12B4_C6,12B4,28,26.0,143.0,0.0007526315789473684,20.76,4.8,27.4,8.3,,1.9
V12B4_C6,12B4,35,33.0,300.0,0.0015789473684210526,20.76,5.6,27.0,8.3,21.0,2.4
V12B4_C6,12B4,42,40.0,465.0,0.0024473684210526317,20.76,5.6,27.8,,20.0,3.2
V12B4_C6,12B4,49,47.0,670.0,0.0035263157894736843,20.76,5.0,27.3,8.3,15.0,4.5
V12B4_C6,12B4,56,54.0,880.0,0.0046315789473684215,20.76,6.0,26.9,8.3,13.0,6.0
V12B4_C6,12B4,63,61.0,1090.0,0.005736842105263158,20.76,5.4,27.5,,15.0,7.4
V12B4_C6,12B4,70,68.0,1300.0,0.006842105263157895,20.76,5.2,27.1,,12.0,8.9
V12B4_C6,12B4,77,75.0,1525.0,0.008026315789473683,20.76,4.8,26.3,,12.0,10.0
V12B4_C6,12B4,84,82.0,1735.0,0.009131578947368421,20.76,5.8,25.3,8.7,14.0,11.7
V12B4_C6,12B4,91,89.0,1945.0,0.010236842105263157,20.76,4.8,25.8,8.7,12.0,12.2
V12B4_C6,12B4,98,96.0,2074.0,0.01091578947368421,20.76,6.1,25.8,8.7,15.0,13.2
V12B4_C9,12B4,35,16.0,102.0,0.0009272727272727273,12.02,5.3,27.1,8.9,6.0,1.9
V12B4_C9,12B4,42,23.0,203.0,0.0018454545454545455,12.02,5.0,27.9,8.9,,3.0
V12B4_C9,12B4,49,30.0,,,12.02,4.7,28.2,8.6,7.0,4.1
V12B4_C9,12B4,56,37.0,542.0,0.004927272727272727,12.02,3.8,28.0,8.6,8.0,4.5
V12B4_C9,12B4,91,72.0,2539.0,0.023081818181818183,12.02,3.6,28.8,8.7,2.0,5.6
V12B4_C9,12B4,98,79.0,3064.0,0.027854545454545455,12.02,4.0,28.2,8.7,,6.2
V12B4_C9,12B4,105,86.0,3684.0,0.03349090909090909,12.02,3.2,28.8,8.7,,7.2
V12B4_C9,12B4,112,93.0,4383.0,0.039845454545454545,12.02,3.0,28.9,8.7,,8.3
V12B4_C9,12B4,119,100.0,5181.0,0.0471,12.02,2.6,28.9,8.7,,9.5
V12B4_C9,12B4,126,107.0,6056.0,0.05505454545454545,12.02,3.0,28.3,8.2,,11.5
V12B4_C9,12B4,133,114.0,6806.0,0.061872727272727274,12.02,,,,,12.0
V12B4_C9,12B4,140,121.0,7716.0,0.07014545454545454,12.02,3.4,28.8,8.2,,12.6
V12B4_C9,12B4,147,128.0,8521.0,0.07746363636363636,12.02,2.8,29.1,8.2,7.0,15.0
V12B5_C1,12B5,35,24.0,115.0,0.0004467754467754468,9.94,4.4,27.4,8.4,29.0,1.5
V12B5_C1,12B5,42,31.0,181.0,0.0007031857031857032,9.94,5.8,27.6,8.4,31.0,2.0
V12B5_C1,12B5,49,38.0,251.0,0.0009751359751359751,9.94,6.0,26.9,8.4,33.0,2.7
V12B5_C1,12B5,56,45.0,333.0,0.0012937062937062938,9.94,5.3,27.5,8.4,32.0,3.4
V12B5_C1,12B5,63,52.0,451.0,0.0017521367521367522,9.94,5.2,27.0,8.4,33.0,4.0
V12B5_C1,12B5,70,59.0,602.0,0.002338772338772339,9.94,5.4,27.3,8.3,35.0,5.0
V12B5_C1,12B5,77,66.0,765.0,0.002972027972027972,9.94,4.8,27.9,8.3,34.0,6.3
V12B5_C1,12B5,84,73.0,945.0,0.0036713286713286712,9.94,5.1,28.3,8.3,34.0,7.2
