ID_CULTIVO,VIVEIRO,QUANTIDADE_PL,TAMANHO_AREA,DENSIDADE_PL_HA,N_DIAS,SUP_05_MEDIA,SUP_05_STD,SUP_05_MIN,SUP_05_MAX,SOLO_05_MEDIA,SOLO_05_STD,SOLO_05_MIN,SOLO_05_MAX,TEMP_05_MEDIA,TEMP_05_STD,TEMP_05_MIN,TEMP_05_MAX,PH_05_MEDIA,PH_05_STD,PH_05_MIN,PH_05_MAX,SUP_14_MEDIA,SUP_14_STD,SUP_14_MIN,SUP_14_MAX,SOLO_14_MEDIA,SOLO_14_STD,SOLO_14_MIN,SOLO_14_MAX,TEMP_14_MEDIA,TEMP_14_STD,TEMP_14_MIN,TEMP_14_MAX,PH_14_MEDIA,PH_14_STD,PH_14_MIN,PH_14_MAX,SAL_14_MEDIA,SAL_14_STD,SAL_14_MIN,SAL_14_MAX,NIVEL_MEDIA,NIVEL_STD,NIVEL_MIN,NIVEL_MAX,DELTA_OXI_SUP_MEDIA,DELTA_OXI_SUP_STD,DELTA_OXI_SUP_MIN,DELTA_OXI_SUP_MAX,DELTA_OXI_SOLO_MEDIA,DELTA_OXI_SOLO_STD,DELTA_OXI_SOLO_MIN,DELTA_OXI_SOLO_MAX,DENSIDADE_PL_M2,RACAO_TOTAL,RACAO_MEDIA,RACAO_STD,RACAO_POR_PL,RACAO_POR_DIA,AMPLITUDE_TERMICA,TAXA_O2_BAIXO,TEND_SUP_05,TEND_TEMP_05,TEND_PH_05,PESO_FINAL,PESO_INICIAL,GP_SEMANAL,SOBREVIVENCIA,KG_DESPESCADO,PRODUTIVIDADE_KG_HA,N_DESBASTES,PESO_MEDIO_DESPESCA,MES_POVOAMENTO,SEN_MES,COS_MES
V12B1_C4,12B1,55000.0,0.243,226337.0,237.0,4.686574074074074,1.0162655412348987,2.2,6.3,4.582870370370371,1.0272714375343137,1.9,6.2,27.831162790697675,0.8023948072154955,25.8,29.8,8.21214953271028,0.126127054484833,8.1,8.7,7.758974358974359,0.8835606119612007,4.6,10.6,7.562564102564103,0.8899111444950467,4.4,10.5,29.251231527093594,0.8379819940592165,27.1,31.5,8.380597014925373,0.3884219893248138,7.2,9.5,13.044117647058824,5.231866615430628,2.0,30.0,96.43627450980392,4.95107669467848,65.0,100.0,3.067379679144385,1.3668719017994804,0.09999999999999964,7.699999999999999,2.9759358288770055,1.3913359234109868,0.0,7.5,22.6337,7515.0,32.532467532467535,24.494321124764248,0.13663636363636364,31.70886075949367,1.420068736395919,0.046296296296296294,-0.012236328183401174,0.008620670076323167,-9.217561560329625e-05,28.0,1.3,1.412,0.1180461329715061,174.0,716.0493827160494,0.0,26.8,7,-0.4999999999999997,-0.8660254037844388
V12B1_C5,12B1,25000.0,0.243,102881.0,119.0,4.540384615384616,0.6965266435664245,1.7,5.6,4.444230769230769,0.6946154797261078,1.6,5.5,27.501923076923074,1.1610156893507482,25.7,31.6,8.355813953488372,0.13337664595184048,8.1,8.6,7.26060606060606,1.5742713365831775,2.8,11.3,7.11010101010101,1.5727588492378963,2.6,11.2,28.806930693069308,1.3016341594889564,26.1,31.9,8.724657534246575,0.38107334592853503,8.0,9.7,5.170454545454546,2.330317875357134,1.0,12.0,97.2,8.418354166265928,50.0,100.0,2.758426966292135,1.5855748160986831,-1.7999999999999998,6.800000000000001,2.704494382022472,1.5897334047768936,-1.9,6.799999999999999,10.2881,4372.0,35.54471544715447,13.049874085517999,0.17488,36.739495798319325,1.3050076161462343,0.028846153846153848,-0.00011116349529621027,-0.02885165357194999,-0.0003244630657297878,12.4,2.8,0.8266666666666667,0.9844310668513432,284.5,1170.781893004115,0.0,7.36,4,0.8660254037844387,-0.4999999999999998
V12B1_C6,12B1,24000.0,0.243,98765.0,168.0,4.626708074534162,0.6859079533704905,2.3,6.8,4.5125,0.7540873946315098,0.5,6.7,27.380745341614908,0.8953711191421092,25.7,29.2,8.484905660377358,0.2991948434295719,8.0,8.9,7.674452554744526,1.935733224702642,2.8,13.5,7.538686131386861,1.9492550679374354,2.6,13.4,29.00802919708029,1.3545163231683472,26.8,39.9,8.921969696969697,0.30575008352988775,8.3,9.8,8.3,6.0357478493423145,1.0,23.0,98.38235294117646,4.508524967838259,60.0,100.0,3.052592592592593,1.89724189559278,-1.4000000000000004,8.6,3.0385185185185186,1.9295419449164142,-1.4,8.6,9.8765,5136.0,32.301886792452834,21.488223067408292,0.214,30.571428571428573,1.6272838554653823,0.006211180124223602,-0.007003652049971926,0.017470650975498755,-0.0012909460273104096,34.0,10.5,2.1363636363636362,0.3466357776661644,188.0,773.6625514403293,0.0,19.91,8,-0.8660254037844384,-0.5000000000000004
V12B1_C7,12B1,20000.0,0.243,82305.0,124.0,3.924074074074074,0.6540842739681223,1.5,5.5,3.8194444444444446,0.6510176553204536,1.4,5.4,28.22222222222222,0.7651685213360574,26.3,29.8,8.83625,0.1577080703167655,8.1,8.9,6.724137931034483,2.067689729616877,3.2,12.1,6.538372093023256,2.0329155304723234,3.0,12.0,29.705882352941178,0.8721010400691194,27.9,31.5,8.861224489795918,0.20291246730488285,8.1,9.3,10.072727272727272,6.64838002356958,2.0,31.6,95.83333333333333,14.577379737113255,20.0,100.0,2.815,2.2421226380487385,-1.2000000000000002,9.899999999999999,2.7341772151898733,2.208194881539854,-1.1999999999999997,9.9,8.2305,4667.0,39.888888888888886,22.58385820317237,0.23335,37.63709677419355,1.483660130718956,0.05555555555555555,0.002300594405511995,-0.01648294217915836,-0.0028533234764034,34.5,12.0,2.3333333333333335,,,,,,2,0.8660254037844386,0.5000000000000001
V12B2_C1,12B2,7000.0,0.122,57377.0,108.0,5.710891089108911,0.7799873063196613,2.6,7.4,5.610891089108911,0.7799873063196611,2.5,7.3,27.14607843137255,0.5796331322871714,25.8,28.5,8.138235294117646,0.10628200638210566,7.9,8.5,8.441666666666666,1.4708581491017807,4.3,12.0,8.33452380952381,1.471291052399919,4.2,11.9,29.410843373493975,0.7638177614653557,27.9,31.0,8.317857142857143,0.21851674926055648,8.0,9.1,35.63095238095238,3.138489245591425,27.0,40.0,86.56626506024097,14.333308275621794,60.0,100.0,2.7974025974025976,1.6512335122866264,-1.2999999999999998,7.6000000000000005,2.78961038961039,1.653273022918988,-1.2999999999999998,7.6,5.7377,152.0,1.4757281553398058,0.5018526499269685,0.021714285714285714,1.4074074074074074,2.264764942121424,0.009900990099009901,-0.013353211470887966,0.012074005801493787,-0.0019830252585510107,10.2,1.0,0.7846153846153846,,,,,,8,-0.8660254037844384,-0.5000000000000004
V12B2_C2,12B2,8000.0,0.122,65574.0,86.0,5.88780487804878,0.5119293556352243,3.5,6.5,5.787804878048781,0.5119293556352243,3.4,6.4,28.370731707317074,0.48546472704456567,27.1,29.5,7.762195121951219,0.12236380072961626,7.7,8.0,7.261038961038961,1.3064773694492824,3.5,10.4,7.150649350649351,1.2980373217227226,3.4,10.3,30.062337662337665,0.7798513625312413,28.6,32.0,7.981944444444445,0.2810074375682991,7.3,8.7,33.61971830985915,6.94337545986532,2.0,41.0,91.42857142857143,10.420663393657328,30.0,104.0,1.395945945945946,1.363460463451104,-2.3,4.300000000000001,1.3851351351351349,1.3557268113332381,-2.3000000000000003,4.300000000000001,6.5574,176.0,2.070588235294118,0.6820528413776844,0.022,2.046511627906977,1.6916059550205915,0.0,0.00114252415325844,0.008482695839239886,-0.003465130173837523,17.5,3.5,1.75,0.6257822277847309,80.0,655.7377049180328,0.0,15.98,1,0.49999999999999994,0.8660254037844387
V12B2_C4,12B2,13500.0,0.122,110656.0,107.0,5.494174757281553,0.47358152345352084,3.5,6.7,5.388349514563107,0.4634273365369827,3.4,6.6,26.529411764705884,0.6554551340339823,25.1,27.7,7.60392156862745,0.027866615206364916,7.6,7.8,7.046938775510204,1.4031043697820849,2.9,10.4,6.840816326530612,1.3931967789531154,2.8,10.2,28.35816326530612,0.8938418722890862,26.5,30.1,7.891836734693877,0.13213041775626155,7.6,8.2,29.73469387755102,1.1975147840007105,27.0,34.0,91.88775510204081,10.361390119948052,50.0,100.0,1.565957446808511,1.2575409689120813,-1.2999999999999998,4.800000000000001,1.4670212765957447,1.2649440718540808,-1.3000000000000003,4.699999999999999,11.0656,210.4,2.0038095238095237,0.616585481241373,0.015585185185185186,1.966355140186916,1.8287515006002373,0.0,-0.003238740195212263,0.011667374934715594,-0.00022132486052202545,11.0,1.2,0.8461538461538461,0.7407407407407407,112.0,918.032786885246,0.0,11.2,6,1.2246467991473532e-16,-1.0
V12B2_C5,12B2,10000.0,0.122,81967.0,67.0,6.0095238095238095,0.3892566471201091,4.9,6.7,5.90952380952381,0.3892566471201089,4.8,6.6,28.02857142857143,1.3412113652468356,26.1,37.5,8.191803278688525,0.15198144839334016,8.0,8.4,7.317857142857143,1.0137432242315236,3.8,9.4,7.126785714285715,1.016498637736166,3.6,9.3,29.49642857142857,2.001995757484768,20.9,39.8,8.367924528301886,0.25097776863366034,7.6,8.8,33.75,2.711926520860298,30.0,39.0,85.71428571428571,13.122796661070085,15.0,100.0,1.3222222222222224,1.03352605222555,-2.2,3.3,1.2314814814814814,1.0361073875417153,-2.3000000000000003,3.200000000000001,8.1967,90.0,1.5,0.4694027940381772,0.009,1.3432835820895523,1.4678571428571416,0.0,-0.008613400769617464,0.019115844010668973,0.006769750198058991,13.4,3.0,1.9142857142857144,0.3357664233576642,46.0,377.0491803278688,0.0,13.7,10,-0.8660254037844386,0.5000000000000001
V12B2_C6,12B2,20000.0,0.122,163934.0,96.0,4.7,1.5723991301162195,1.5,7.3,4.6000000000000005,1.5723991301162197,1.4,7.2,28.527710843373494,0.7460976940235969,26.5,30.0,8.26867469879518,0.24788259949526498,8.1,8.7,5.9174999999999995,2.0985694343733488,1.3,10.1,5.77,2.0897822550250833,1.2,10.0,29.617857142857144,1.0721176785667512,27.7,33.1,8.522499999999999,0.33938701257384174,7.6,9.6,22.0,3.990843177612054,15.0,30.0,99.4047619047619,1.9642531160910608,90.0,100.0,1.167605633802817,2.113411233587425,-3.3000000000000003,5.3,1.1225352112676055,2.1038194642193444,-3.4,5.300000000000001,16.3934,239.0,2.5698924731182795,0.993433324849228,0.01195,2.4895833333333335,1.0901462994836493,0.1686746987951807,0.0003227995790565248,-0.0010519163603641918,-0.005865740387695043,9.4,1.0,1.0909090909090908,0.1879126460132046,74.0,606.5573770491803,0.0,19.69,1,0.49999999999999994,0.8660254037844387
V12B2_C7,12B2,10000.0,0.122,81967.0,177.0,5.598214285714286,0.6639090564556247,2.6,7.5,5.480357142857143,0.7105078666499254,1.9,7.4,26.728571428571428,0.7170417318167848,25.3,29.4,8.445098039215686,0.23394251893826976,8.0,8.8,6.717333333333333,1.9504859716816905,0.5,11.8,6.591275167785235,1.9183654671784984,2.6,11.7,28.078523489932884,1.0240066880053231,25.9,30.3,8.806870229007634,0.26981213968658796,8.2,9.8,6.431818181818182,3.2414142183048327,1.0,15.0,97.36486486486487,3.8441556465205227,85.0,100.0,1.1006849315068492,2.063726010127028,-4.7,6.700000000000001,1.089655172413793,2.076111621180695,-3.4000000000000004,7.699999999999999,8.1967,2250.0,13.31360946745562,10.261537843715487,0.225,12.711864406779661,1.3499520613614564,0.005952380952380952,-0.0026530223383869284,0.004458176621454976,-0.0003188225525872959,32.0,1.2,1.6470588235294117,0.1625,52.0,426.2295081967213,0.0,32.0,5,0.49999999999999994,-0.8660254037844387
V12B2_C8,12B2,10500.0,0.122,86066.0,116.0,5.064150943396226,0.5993947231515796,2.1,6.3,4.972641509433963,0.603881574462115,2.0,6.2,28.247619047619047,0.4843900284210028,27.3,29.9,8.121698113207547,0.09360984582030554,8.0,8.9,6.409782608695653,1.9274226817125328,3.2,12.3,6.254347826086956,2.0308831535029372,0.9,12.0,30.06111111111111,0.6686720773788648,28.6,31.7,8.9,0.17358955421722078,8.6,9.3,7.422535211267606,4.483818435953846,1.0,25.0,97.33695652173913,3.9537912641825494,85.0,100.0,1.3852272727272728,2.0481300567499594,-1.7000000000000002,7.4,1.3193181818181818,2.1476990068520867,-3.8000000000000003,7.2,8.6066,3161.0,28.736363636363638,21.610682574468697,0.30104761904761906,27.25,1.8134920634920633,0.018867924528301886,-0.004682717437595932,0.0029194334514148785,-0.00041206102343242486,22.0,6.2,2.6399999999999997,0.5559389617360632,145.0,1188.5245901639344,0.0,24.84,12,-2.4492935982947064e-16,1.0
V12B3_C1,12B3,49500.0,0.357,138655.0,122.0,6.184615384615385,0.6238942473129876,4.1,9.0,6.0829059829059835,0.6329038983391254,4.0,8.9,26.622413793103448,0.8337538169545965,25.0,30.1,7.915384615384616,0.09524504206065142,7.9,8.9,7.311702127659574,0.7955327400085638,5.0,8.9,7.202127659574468,0.8030825990812848,4.8,8.8,27.992553191489364,0.9108945575585055,25.8,30.4,8.382558139534883,0.2064785193015689,7.7,9.0,24.311827956989248,4.980349417250313,16.0,33.0,98.93617021276596,5.5296046070674,60.0,100.0,1.1849462365591399,1.0403747481764878,-3.0,2.7,1.178494623655914,1.0524143528475256,-3.1000000000000005,2.7,13.8655,531.0,4.3884297520661155,1.993204709450112,0.010727272727272728,4.352459016393443,1.3701393983859163,0.0,-0.004971641176690704,-0.001261223411168821,-0.00038841698428905764,16.3,1.2,1.0866666666666667,0.2713320345401822,211.0,591.0364145658264,0.0,15.71,6,1.2246467991473532e-16,-1.0
V12B3_C2,12B3,55000.0,0.357,154062.0,136.0,5.346666666666667,0.6194364313933377,3.5,8.2,5.247407407407407,0.6202827508398875,3.4,8.1,28.266176470588235,0.49399663940006877,26.8,29.8,8.37205882352941,0.38962302321329223,7.6,8.8,7.328703703703703,0.8408997101931815,5.0,10.1,7.212962962962963,0.8496390209407508,4.9,10.0,29.923584905660377,0.5495542586483727,28.7,31.3,8.177142857142858,0.22112350484650897,7.6,8.6,38.34285714285714,1.7911565420816127,34.0,41.0,97.99065420560747,7.456155272978821,60.0,100.0,2.0435185185185185,0.9267845274935934,-0.39999999999999947,4.5,2.026851851851852,0.9348503285154852,-0.5,4.5,15.4062,956.0,7.242424242424242,3.3295375102835103,0.017381818181818182,7.029411764705882,1.657408435072142,0.0,-0.010819062849546996,0.006498651818174171,-0.007667025819570681,18.1,2.1,1.2066666666666668,0.4240052756581939,419.0,1173.6694677871149,1.0,17.99,10,-0.8660254037844386,0.5000000000000001
V12B3_C3,12B3,85000.0,0.357,238095.0,91.0,5.566279069767441,0.5281734263124698,4.7,8.7,5.466279069767442,0.52817342631247,4.6,8.6,28.795348837209303,0.8071601600300974,26.9,30.1,7.830232558139534,0.04619591894850229,7.8,7.9,7.65875,1.159626058234597,5.1,13.5,7.498749999999999,1.1550104114824735,5.0,13.4,30.28125,1.121492422250171,27.4,32.5,8.039240506329115,0.22212131215297867,7.6,8.6,29.17721518987342,1.972629987728122,26.0,34.0,97.3125,7.913445936017913,40.0,100.0,2.044594594594595,0.8599365844557668,-0.40000000000000036,4.5,1.981081081081081,0.8331612805232845,-0.40000000000000036,4.5,23.8095,394.0,4.5813953488372094,1.8244426467478303,0.004635294117647059,4.329670329670329,1.4859011627906966,0.0,-0.010135548283267057,-0.02684122604914177,0.0011417982119301575,26.5,2.8,2.2083333333333335,0.1025882352941176,218.0,610.6442577030813,0.0,25.0,3,1.0,6.123233995736766e-17
V12B3_C5,12B3,82000.0,0.357,229692.0,251.0,4.564159292035399,1.0417500025661666,1.6,6.8,4.463274336283186,1.0416337103931184,1.5,6.7,27.787610619469028,0.829418296115518,25.8,29.6,8.20488888888889,0.12543891196483364,7.6,8.6,7.4817307692307695,1.116348812480211,4.3,11.7,7.2860576923076925,1.1160869516359553,4.0,11.5,29.397209302325578,1.1036014230000026,26.4,39.5,8.338028169014084,0.33309562788480307,7.4,9.1,12.410648148148148,5.699067859016149,3.0,30.0,94.65277777777777,7.1035393514662335,60.0,100.0,2.9080808080808085,1.4377560609849065,-0.20000000000000018,8.399999999999999,2.813636363636364,1.449581038401898,-0.20000000000000018,8.3,22.9692,12475.0,50.91836734693877,37.844719803370864,0.1521341463414634,49.701195219123505,1.60959868285655,0.06637168141592921,-0.010126079687203892,0.007848170167593453,0.001307295239089192,36.0,1.2,1.2384615384615383,0.0767752526664346,252.0,705.8823529411765,0.0,40.56,7,-0.4999999999999997,-0.8660254037844388
V12B3_C6,12B3,3770.0,0.357,10560.0,120.0,4.417,0.5517749138512511,3.0,5.4,4.3469999999999995,0.6415661078229355,2.9,7.6,27.465999999999998,1.127634513465956,25.5,30.5,8.382926829268293,0.31301200152464487,8.1,8.8,6.8755319148936165,1.5834280336283566,2.7,9.7,6.741489361702128,1.5809626558652323,2.5,9.5,28.819148936170212,1.3300720811370979,26.7,31.9,8.86923076923077,0.2999599332218566,8.4,9.8,4.892857142857143,2.661722683150248,1.0,14.0,99.51086956521739,1.9695180713436622,90.0,100.0,2.4329411764705884,1.646741966320606,-1.7999999999999998,5.699999999999999,2.401176470588235,1.653531150630807,-1.9000000000000004,5.699999999999999,1.056,5083.0,43.07627118644068,15.070862122732418,1.3482758620689654,42.358333333333334,1.3531489361702143,0.0,-0.0035793416518221316,-0.029717754819654597,0.00815827574770206,12.5,2.8,1.3416666666666666,,,,,,4,0.8660254037844387,-0.4999999999999998
V12B3_C7,12B3,25000.0,0.357,70028.0,42.0,5.154999999999999,0.4460366778065653,4.1,6.1,5.055000000000001,0.4460366778065654,4.0,6.0,26.1325,0.3957385176590393,25.2,26.8,8.5425,0.05006406152531321,8.5,8.6,8.21891891891892,1.452361647233345,4.5,10.6,8.064864864864864,1.438791201015672,4.4,10.4,27.98108108108108,0.5994617205079524,26.9,29.3,8.63529411764706,0.1535091606015475,8.3,9.0,20.09375,2.005787995744059,15.0,25.0,93.37837837837837,8.169561906353474,70.0,100.0,3.0361111111111114,1.3744926914066,0.0,5.8,2.983333333333333,1.3666434376655403,0.0,5.7,7.0028,482.0,11.476190476190476,31.388391589837482,0.01928,11.476190476190476,1.848581081081079,0.0,-0.0016718144825219735,0.020330604173816123,-0.0033754963965289225,14.5,10.0,2.9,0.6618876941457588,277.0,775.9103641456583,0.0,16.74,8,-0.8660254037844384,-0.5000000000000004
V12B3_C8,12B3,4500.0,0.357,12605.0,147.0,4.1909090909090905,1.1407255592545,0.5,6.6,4.109090909090909,1.1038287458333567,1.8,6.5,27.80839160839161,0.8194378443629244,26.1,29.4,8.28041958041958,0.2627746695133523,8.0,8.9,6.348333333333333,1.9663549579687511,2.8,11.7,6.194166666666666,1.9835159273808898,2.7,11.6,29.35666666666667,0.7916298826777945,27.3,31.4,8.93125,0.17399971523224048,8.5,9.4,4.93,2.2439818505180797,2.0,10.0,97.22689075630252,5.625964286145226,80.0,100.0,2.17563025210084,1.8508342776015498,-2.0,6.9,2.119327731092437,1.8645341723384126,-2.1,6.9,1.2605,6732.0,46.75,25.552222680543544,1.496,45.795918367346935,1.5482750582750597,0.18181818181818182,-0.02238471522545594,0.01718894189699618,-0.0008679833330957406,9.5,2.2,2.8000000000000003,,,,,,10,-0.8660254037844386,0.5000000000000001
V12B3_C9,12B3,3600.0,0.357,10084.0,81.0,4.098684210526316,0.9011834324638731,1.8,6.1,4.002631578947368,0.9018460599179187,1.7,6.0,27.910666666666668,0.6813288552593401,26.2,29.2,8.720408163265306,0.1645443099349609,8.4,8.9,6.9,1.773502889763645,3.3,11.6,6.758461538461539,1.7795621220271705,3.1,11.4,29.49846153846154,1.060879986687392,27.7,32.2,8.854545454545454,0.23596995186213435,8.3,9.3,10.5,3.9531570902750834,3.0,18.0,93.59375,8.750000000000009,50.0,100.0,2.6127272727272732,1.744202518127532,-0.6000000000000001,6.8999999999999995,2.5745454545454542,1.7563870936942187,-0.6999999999999997,6.8999999999999995,1.0084,2371.0,32.93055555555556,25.24378400067879,0.6586111111111111,29.271604938271604,1.5877948717948733,0.05263157894736842,-0.01464964480118092,-0.021032594592641528,-0.005250303361555486,8.3,4.2,4.766666666666667,,,,,,3,1.0,6.123233995736766e-17
V12B4_C1,12B4,165000.0,0.915,180328.0,128.0,5.628,0.8207588935188713,3.3,9.4,5.4896,0.9417574511381324,0.4,9.3,27.4544,0.7714151219172359,25.0,28.7,7.9472,0.050122430752270276,7.9,8.0,7.41734693877551,0.8580757073998235,5.2,10.8,7.309183673469387,0.8518127104894098,5.1,10.7,29.45,0.861460040896765,25.8,31.3,8.401020408163264,0.20832909035583982,8.0,9.0,33.92857142857143,4.844488844547845,9.0,40.0,96.53061224489795,11.496484520161927,40.0,100.0,1.75,0.8558169666537182,-0.09999999999999964,4.800000000000001,1.7928571428571427,0.9926793899008985,-0.10000000000000053,6.8,18.0328,1944.0,15.307086614173228,8.79439920164165,0.011781818181818181,15.1875,1.9955999999999996,0.0,-0.016292035308430947,0.015620911761703934,0.0011713892777959285,16.8,1.4,1.2,0.331923890063425,942.0,1029.5081967213114,0.0,17.2,8,-0.8660254037844384,-0.5000000000000004
V12B4_C2,12B4,140000.0,0.915,153005.0,170.0,5.161585365853658,0.4638329758412821,3.8,6.1,5.057926829268292,0.4678609142726021,3.7,6.0,28.39390243902439,1.0939148541887869,20.2,30.2,7.907317073170732,0.08548739770773962,7.6,8.6,7.464285714285714,0.9024786906707801,3.2,11.3,7.307843137254902,0.8993074390713334,3.1,11.0,29.964473684210528,1.172217454609983,26.7,32.4,8.026845637583893,0.2264982764934188,7.4,8.6,32.50675675675676,4.741618630061603,26.0,40.0,98.14935064935065,4.389206112105243,80.0,100.0,2.313698630136986,0.8404128818611186,-0.20000000000000018,4.6,2.2655172413793103,0.8198390179331978,-0.20000000000000018,4.6,15.3005,3565.0,21.09467455621302,9.328172002027424,0.025464285714285714,20.970588235294116,1.5705712451861373,0.0,-0.0054620300589129835,-0.009132715552306157,-0.0005186583359421294,25.0,1.4,1.1904761904761905,0.3999089055254483,1419.0,1550.8196721311474,0.0,25.57,1,0.49999999999999994,0.8660254037844387
V12B4_C3,12B4,122000.0,0.915,133333.0,86.0,5.311111111111111,0.43531597719357823,4.5,7.2,5.212345679012346,0.43599963189473645,4.4,7.1,27.006172839506174,0.6124429930639133,25.6,28.1,7.87037037037037,0.060092521257733005,7.8,8.1,7.544155844155844,0.8381517113163351,3.8,10.8,7.336363636363636,0.8350715523879709,3.6,10.6,28.61948051948052,0.8032891203045914,27.1,31.0,8.015584415584415,0.10889992395837934,7.8,8.3,29.857142857142858,0.6222684670725196,27.0,31.0,98.7012987012987,7.089771978860471,40.0,100.0,2.224324324324324,0.6749552620000765,-0.7999999999999998,3.4000000000000004,2.114864864864865,0.669426749741269,-0.7999999999999998,3.4000000000000004,13.3333,1863.0,22.71951219512195,8.118374814927673,0.015270491803278689,21.662790697674417,1.6133076799743442,0.0,-0.012064297429939475,0.015504348216078252,0.0015870134418821706,13.0,3.6,1.6111111111111112,0.701069026367612,1096.5,1198.360655737705,0.0,12.82,7,-0.4999999999999997,-0.8660254037844388
V12B4_C4,12B4,180000.0,0.915,196721.0,134.0,4.897391304347827,1.2002529608791475,1.1,6.8,4.788695652173914,1.2031220510479292,1.0,6.7,28.614782608695652,1.118445308661455,27.3,38.2,8.428070175438597,0.22869726170136614,8.0,8.9,7.777777777777778,1.3146431471549118,3.6,11.2,7.59537037037037,1.3067319769848087,3.5,11.0,30.238793103448273,0.8958621353295609,26.9,32.4,8.622321428571428,0.27728081886357386,7.9,9.6,30.57758620689655,3.9012837621100918,22.0,37.0,98.54700854700855,4.20692312515463,65.0,100.0,2.7572916666666667,1.3738723446151195,-0.3999999999999999,7.2,2.689583333333333,1.3819497413868918,-0.3999999999999999,7.1,19.6721,2810.0,24.017094017094017,12.994019118878281,0.01561111111111111,20.970149253731343,1.6240104947526213,0.06956521739130435,-0.023722890437465345,0.005628961907951739,0.004830853020390823,18.4,1.8,1.2266666666666666,0.3913499296765119,1317.0,1439.344262295082,1.0,19.75,10,-0.8660254037844386,0.5000000000000001
V12B4_C6,12B4,190000.0,0.915,207650.0,104.0,5.276136363636364,0.795388189499832,1.4,6.5,5.176136363636363,0.7953881894998321,1.3,6.4,27.22298850574713,1.1766824816648924,25.1,29.3,8.464285714285714,0.19339507831043537,8.3,8.7,7.382142857142857,1.169199161024817,4.8,9.7,7.230952380952381,1.1683554697647467,4.6,9.6,28.81190476190476,1.1783595664859112,26.9,31.8,8.844642857142857,0.3617732302560126,8.0,9.7,16.013333333333332,3.2982113634814567,11.0,23.0,97.89156626506023,3.414502957053347,90.0,100.0,2.095833333333333,1.2269781384004674,-0.7999999999999998,5.0,2.0430555555555556,1.2216159223171748,-0.9000000000000004,4.9,20.765,2213.0,21.485436893203882,10.456130650943777,0.011647368421052632,21.278846153846153,1.5889162561576313,0.03409090909090909,0.00795711391257294,-0.03488281448155483,0.005156387500268663,13.2,1.3,1.0999999999999999,0.3866807889362617,1007.5,1101.0928961748634,3.0,14.69,4,0.8660254037844387,-0.4999999999999998
V12B4_C9,12B4,110000.0,0.915,120219.0,148.0,3.9136690647482015,0.9566852070249772,1.2,5.6,3.7897810218978107,0.9486278536060297,1.0,5.5,28.321739130434782,0.6835650568342367,26.3,29.5,8.596350364963504,0.2559321943532773,8.2,9.0,7.586065573770492,1.7737906169244824,3.0,13.5,7.501680672268908,1.7467152316721473,2.8,13.3,30.120338983050846,0.6815717534115754,28.3,31.8,9.053921568627452,0.20229943918494958,8.7,9.9,5.961038961038961,2.369996438158318,2.0,10.0,94.53389830508475,14.187199119677029,20.0,100.0,3.515929203539823,1.4529874625652077,-0.7999999999999998,8.7,3.5263636363636364,1.4060600997717498,-0.9000000000000004,8.7,12.0219,9621.0,71.26666666666667,42.29096089159394,0.08746363636363637,65.00675675675676,1.7985998526160643,0.12949640287769784,-0.018075006685135026,0.01059232853960092,-0.005058977077703749,15.0,1.9,1.1583333333333334,0.5073314031180401,853.5,932.7868852459015,3.0,17.96,11,-0.5000000000000004,0.8660254037844384
V12B5_C1,12B5,257400.0,2.59,99382.0,171.0,5.133333333333333,0.6337563087051116,3.0,6.9,5.035087719298246,0.6338002732546812,2.9,6.8,27.70174418604651,1.0352542325387448,24.6,29.5,8.283040935672515,0.09077505207444876,8.1,8.4,7.937037037037037,1.1450569131876873,4.3,11.5,7.832592592592594,1.1414071983661362,4.2,11.4,29.983703703703704,0.8930249956729246,27.5,32.2,8.33157894736842,0.24382321621525338,7.9,9.1,34.59398496240601,4.576020492221026,24.0,40.0,97.08955223880596,9.4848218175559,50.0,100.0,2.782962962962963,1.1735607724688664,0.09999999999999964,6.1000000000000005,2.7762962962962963,1.1703556933115578,0.09999999999999964,6.1000000000000005,9.9382,3815.0,22.57396449704142,10.597429338946789,0.01482128982128982,22.309941520467838,2.2819595176571923,0.0,-0.0031232110680949224,0.016996509943869323,-0.0015241662025602786,21.3,1.5,1.065,0.6723122021173016,2745.0,1059.8455598455598,2.0,19.67,8,-0.8660254037844384,-0.5000000000000004
V12B5_C2,12B5,260000.0,2.59,100386.0,139.0,5.193233082706767,0.36185454316948185,4.3,6.5,5.0932330827067664,0.36185454316948173,4.2,6.4,28.517424242424244,0.9705193551106791,26.1,30.2,7.832330827067669,0.1334557423974572,7.6,8.3,7.740163934426229,0.9979863888889127,4.6,12.0,7.580487804878048,1.0088671244767866,4.4,11.8,30.18536585365854,1.2893436458854242,27.0,33.0,8.085833333333333,0.22465504213166926,7.4,8.6,30.933333333333334,3.514037476145283,26.0,40.0,96.76229508196721,10.202943408311082,40.0,100.0,2.5487179487179485,1.0003977988621175,-0.5,6.5,2.48728813559322,1.0016692572319836,-0.5999999999999996,6.4,10.0386,4209.0,30.280575539568346,16.010878899817293,0.016188461538461537,30.280575539568346,1.6679416112342942,0.0,-0.0040310868200814955,-0.016201158192062227,-0.0024167868264915954,18.4,2.2,1.15,0.5796975708502025,2372.0,915.830115830116,1.0,9.92,2,0.8660254037844386,0.5000000000000001
